reference;wholesale_price;price;;;;;;discount
MMSK-PR;21,12;38,4;;;;;;30
MMSK-RDH;21,12;38,4;;;;;;30
MMSK-RET-12125BK;6,07;11,04;;;;;;30
MMSK-RET-12125BL;6,07;11,04;;;;;;30
MMSK-RET-12125NC;6,07;11,04;;;;;;30
MMSK-RET-12125RD;6,07;11,04;;;;;;30
MMSK-RET-12125SL;6,07;11,04;;;;;;30
MMSK-SL;21,54;39,16;;;;;;30
MMSK-TDP-BK;45,29;82,35;;;;;;30
MMSK-TDP-WH;43,21;78,57;;;;;;30
MMSK-TUE-16;34,07;61,94;;;;;;30
MMSK-WD-RBE;44,55;81;;;;;;30
MMSK-WD-RWN;44,55;81;;;;;;30
MMSK-WD-SBE;44,55;81;;;;;;30
MMSK-WD-SWN;44,55;81;;;;;;30
MMSK-WD-TBE;44,55;81;;;;;;30
MMSK-WD-TWN;44,55;81;;;;;;30
MMSK-WH;21,12;38,4;;;;;;30
MMSK-XL-BK;40,15;73;;;;;;30
MMSK-XL-BL;40,15;73;;;;;;30
MMSK-XLK-BK;40,15;73;;;;;;30
MMSK-XLK-BL;40,15;73;;;;;;30
MMSK-XLK-RDH;40,15;73;;;;;;30
MMSK-XLK-SL;40,15;73;;;;;;30
MMSK-XL-RDH;40,15;73;;;;;;30
MMSK-XL-SL;40,15;73;;;;;;30
MMSK-XT-3;19,03;34,6;;;;;;30
MMSK-XT-6;30,47;55,4;;;;;;30
MMSPA-3416;10,77;19,59;;;;;;30
MMSPA-M20;10,22;18,58;;;;;;30
MMSPF-10ANBK;5,76;10,47;;;;;;30
MMSTART-SR20;109,33;198,78;;;;;;30
MMSTB-FIST-14TB;90,59;164,71;;;;;;30
MMSTB-MUS-15;109,33;198,78;;;;;;30
MMTB-CIV-16;91,65;166,63;;;;;;30
MMTB-CTR-17;109,99;199,98;;;;;;30
MMTB-FOST-13;122,21;222,2;;;;;;30
MMTB-HDWR;2,61;4,75;;;;;;30
MMTB-MUS4-15;122,21;222,2;;;;;;30
MMTB-N54-07;177,99;323,62;;;;;;30
MMTB-SUP-20;131,84;239,7;;;;;;30
MMTB-WRX-01;54,3;98,72;;;;;;30
MMTB-WRX-15;101,16;183,93;;;;;;30
MMTC-F150-15SL;173,25;315;;;;;;30
MMTC-F80-15;221,11;402,02;;;;;;30
MMTC-G80-21;304,15;553;;;;;;30
MMTC-MUS-15SL;211,59;384,71;;;;;;30
MMTC-RPTR-TBVFF;54,45;99;;;;;;30
MMTC-SP-13BK;114,4;208;;;;;;30
MMTC-SP-13SL;119,02;216,4;;;;;;30
MMTC-SUP-20;280,53;510,05;;;;;;30
MMTC-TF-1212;33,07;60,12;;;;;;30
MMTC-TF-1275;20,54;37,35;;;;;;30
MMTC-TF-1575;23,05;41,9;;;;;;30
MMTC-TF-2075;29,06;52,83;;;;;;30
MMTC-U;38,07;69,22;;;;;;30
MMTC-WRA-07;146,3;266;;;;;;30
MMTD-SUB-A;34,07;61,94;;;;;;30
MMTD-SUB-BK;34,07;61,94;;;;;;30
MMTD-SUB-BL;34,07;61,94;;;;;;30
MMTD-SUB-GD;34,07;61,94;;;;;;30
MMTD-SUB-PK;34,07;61,94;;;;;;30
MMTD-SUB-RD;34,07;61,94;;;;;;30
MMTH-BRZ-13BK;68,2;124;;;;;;30
MMTH-BRZ-13BL;68,2;124;;;;;;30
MMTH-BRZ-13GD;68,2;124;;;;;;30
MMTH-BRZ-13NY;68,2;124;;;;;;30
MMTH-BRZ-13P;68,2;124;;;;;;30
MMTH-BRZ-13RD;68,2;124;;;;;;30
MMTH-E36-92BK;68,2;124;;;;;;30
MMTH-E36-92BL;68,2;124;;;;;;30
MMTH-E36-92GD;68,2;124;;;;;;30
MMTH-E36-92P;68,2;124;;;;;;30
MMTH-E36-92RD;68,2;124;;;;;;30
MMTH-F80-15BK;68,2;124;;;;;;30
MMTH-F80-15BL;68,2;124;;;;;;30
MMTH-F80-15GD;68,2;124;;;;;;30
MMTH-F80-15P;68,2;124;;;;;;30
MMTH-F80-15RD;68,2;124;;;;;;30
MMTH-WRX-01BK;68,2;124;;;;;;30
MMTH-WRX-01BL;68,2;124;;;;;;30
MMTH-WRX-01GD;68,2;124;;;;;;30
MMTH-WRX-01NY;68,2;124;;;;;;30
MMTH-WRX-01P;68,2;124;;;;;;30
MMTH-WRX-01RD;68,2;124;;;;;;30
MMTL-COOL-PR;21,12;38,4;;;;;;30
MMTL-CPT-14;30,46;55,39;;;;;;30
MMTL-CPT-28;43,93;79,87;;;;;;30
MMTL-DFT;12,14;22,07;;;;;;30
MMTL-FC-BMW;6,85;12,45;;;;;;30
MMTL-FIN-ST;3,15;5,72;;;;;;30
MMTL-GROM-125;5,26;9,56;;;;;;30
MMTL-HC-3;5,26;9,56;;;;;;30
MMTL-HCR-9;21,12;38,4;;;;;;30
MMTL-HRM;4,73;8,6;;;;;;30
MMTL-LUG-5;13,72;24,95;;;;;;30
MMTL-NSF-15;11,55;21;;;;;;30
MMTL-OF-30;30,46;55,39;;;;;;30
MMTL-OF-CLAW;4,73;8,6;;;;;;30
MMTL-PCPL;6,94;12,61;;;;;;30
MMTL-RAH;6,85;12,45;;;;;;30
MMTL-SHP-9;8,44;15,34;;;;;;30
MMTL-TBT;7,9;14,37;;;;;;30
MMTL-TRM-11;6,85;12,45;;;;;;30
MMTMIC-STI-08BKBK;356,11;647,47;;;;;;30
MMTMIC-STI-08BKBL;356,11;647,47;;;;;;30
MMTMIC-STI-08BKRD;356,11;647,47;;;;;;30
MMTMIC-STI-08SLBK;356,11;647,47;;;;;;30
MMTMIC-STI-08SLBL;356,11;647,47;;;;;;30
MMTMIC-STI-08SLRD;356,11;647,47;;;;;;30
MMTMIC-WRX-01BKBK;400,36;727,92;;;;;;30
MMTMIC-WRX-01BKBL;400,36;727,92;;;;;;30
MMTMIC-WRX-01BKRD;400,36;727,92;;;;;;30
MMTMIC-WRX-01SLBK;400,36;727,92;;;;;;30
MMTMIC-WRX-01SLBL;400,36;727,92;;;;;;30
MMTMIC-WRX-01SLRD;400,36;727,92;;;;;;30
MMTMIC-WRX-08BKBK;353,5;642,73;;;;;;30
MMTMIC-WRX-08BKBL;353,5;642,73;;;;;;30
MMTMIC-WRX-08BKRD;353,5;642,73;;;;;;30
MMTMIC-WRX-08SLBK;353,5;642,73;;;;;;30
MMTMIC-WRX-08SLBL;353,5;642,73;;;;;;30
MMTMIC-WRX-08SLRD;353,5;642,73;;;;;;30
MMTS-240-89KA;30,06;54,65;;;;;;30
MMTS-350Z-03L;30,06;54,65;;;;;;30
MMTS-350Z-07;30,06;54,65;;;;;;30
MMTS-370Z-10L;38,07;69,22;;;;;;30
MMTS-4RUN40-03;30,06;54,65;;;;;;30
MMTS-A4-02E;36,54;66,44;;;;;;30
MMTS-BRZ-13;30,06;54,65;;;;;;30
MMTS-CIV-06;25,73;46,78;;;;;;30
MMTS-CIV-92L;30,06;54,65;;;;;;30
MMTS-CTR-17;32,53;59,15;;;;;;30
MMTS-DATS-70;30,06;54,65;;;;;;30
MMTS-E36-92L;30,06;54,65;;;;;;30
MMTS-E46-99E;36,54;66,44;;;;;;30
MMTS-E46-99V2;57,57;104,68;;;;;;30
MMTS-E90-07;35,47;64,49;;;;;;30
MMTS-ECL-95TL;30,06;54,65;;;;;;30
MMTS-EVO-01;30,06;54,65;;;;;;30
MMTS-EVO-10L;30,06;54,65;;;;;;30
MMTS-F80-15;57,57;104,68;;;;;;30
MMTS-FIST-14;30,06;54,65;;;;;;30
MMTS-FOC-05;33,55;61;;;;;;30
MMTS-GLF-15;25,85;47;;;;;;30
MMTS-GM-92H;29,47;53,58;;;;;;30
MMTS-GM-92L;28,89;52,53;;;;;;30
MMTS-GTI-99;30,06;54,65;;;;;;30
MMTS-GTR-09;51,02;92,77;;;;;;30
MMTS-JED-06L;30,06;54,65;;;;;;30
MMTS-JGC-99L;29,47;53,58;;;;;;30
MMTS-MAZ-04;33,55;61;;;;;;30
MMTS-MB55-03L;30,06;54,65;;;;;;30
MMTS-MB62-08L;30,06;54,65;;;;;;30
MMTS-MIA-90L;28;50,9;;;;;;30
MMTS-MIA-99;30,06;54,65;;;;;;30
MMTS-MR2-85L;30,06;54,65;;;;;;30
MMTS-MR2-87L;28,89;52,53;;;;;;30
MMTS-MUS-05L;30,06;54,65;;;;;;30
MMTS-MUS8-11;30,06;54,65;;;;;;30
MMTS-MUS-86;30,06;54,65;;;;;;30
MMTS-MUS-86A;30,06;54,65;;;;;;30
MMTS-MUS-96;28,33;51,5;;;;;;30
MMTS-MUS-96A;28,89;52,53;;;;;;30
MMTS-NIS-02L;43,21;78,57;;;;;;30
MMTS-RB-ALLL;30,06;54,65;;;;;;30
MMTS-RSX-02;30,06;54,65;;;;;;30
MMTS-RX7-89;30,06;54,65;;;;;;30
MMTS-RX8-04L;30,06;54,65;;;;;;30
MMTS-S2K-00L;30,06;54,65;;;;;;30
MMTS-S4-00L;30,06;54,65;;;;;;30
MMTS-SPT-71;6,46;11,75;;;;;;30
MMTS-SPT-85;6,21;11,29;;;;;;30
MMTS-SPT-93;6,21;11,29;;;;;;30
MMTS-SUP-86L;30,06;54,65;;;;;;30
MMTS-SUP-93TL;38,07;69,22;;;;;;30
MMTS-TC-05L;30,06;54,65;;;;;;30
MMTS-TUN-07;30,06;54,65;;;;;;30
MMTS-VET-05;26,55;48,28;;;;;;30
MMTS-VET-14;25,34;46,08;;;;;;30
MMTS-VET-180;25,34;46,08;;;;;;30
MMTS-VET-97L;30,06;54,65;;;;;;30
MMTS-VR6-93L;30,06;54,65;;;;;;30
MMTS-WRA-03L;30,06;54,65;;;;;;30
MMTS-WRA-87L;30,06;54,65;;;;;;30
MMTS-WRX-01;35,07;63,76;;;;;;30
MMTS-Y61-97;30,06;54,65;;;;;;30
MMTW-235;30,06;54,65;;;;;;30
MMTW-TIES;3,81;6,92;;;;;;30
MMUIC-01;177,43;322,6;;;;;;30
MMUIC-02;180,55;328,28;;;;;;30
MMUIC-03;206,17;374,85;;;;;;30
MMUIC-04;165,56;301,02;;;;;;30
MMUIC-05;124,33;226,05;;;;;;30
MMUIC-06;176,8;321,46;;;;;;30
MMUIC-07;106,21;193,1;;;;;;30
MMUIC-08;177,43;322,6;;;;;;30
MMUIC-09;83,72;152,21;;;;;;30
MMUIC-10;111,83;203,33;;;;;;30
MMUIC-11;118,08;214,69;;;;;;30
MMUIC-12;159,31;289,66;;;;;;30
MMUIC-13;118,08;214,69;;;;;;30
MMUIC-14;106,21;193,1;;;;;;30
MMUIC-15;58,73;106,78;;;;;;30
MMUIC-16;84,34;153,35;;;;;;30
MMUIC-17;95,58;173,79;;;;;;30
MMUIC-18;159,93;290,79;;;;;;30
MMUIC-19;133,07;241,95;;;;;;30
MMUIC-20;64,97;118,13;;;;;;30
MMUIC-21;68,1;123,81;;;;;;30
MMUIC-22;74,34;135,17;;;;;;30
MMWHS-28-BK;15,03;27,33;;;;;;30
MMWHS-30-BK;15,03;27,33;;;;;;30
MMWHS-32-BK;15,03;27,33;;;;;;30
MMWHS-34-BK;15,03;27,33;;;;;;30
MMWHS-38-BK;15,03;27,33;;;;;;30
MMWP-M50-92;31,47;57,22;;;;;;30
MMWS-001-150BK;59,4;108;;;;;;30
MMWS-001-200BK;62,15;113;;;;;;30
MMWS-001-250BK;63,8;116;;;;;;30
MMWS-002-150BK;59,4;108;;;;;;30
MMWS-002-200BK;63,8;116;;;;;;30
R1015;94,86;172,48;;;;;;30
R1693-AT;99,55;181;;;;;;30
R2262;71,53;130,05;;;;;;30
R2263;90,04;163,72;;;;;;30
R2331;80,11;145,66;;;;;;30
R2336;90,04;163,72;;;;;;30
R2354;77,04;140,08;;;;;;30
