"Manufacturer","Price","Reference","Name","EAN13","Category","Weight","Height","Width","Length"
"Mishimoto","273.56","MMHOSE-SUB-IHBK","Mishimoto Subaru Impreza WRX/STI Silicone Induction Hose, 2002-2014, Black","748666001268","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","273.56","MMHOSE-SUB-IHBL","Mishimoto Subaru Impreza WRX/STI Silicone Induction Hose, 2002-2014, Blue","748666001275","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","273.56","MMHOSE-SUB-IHRD","Mishimoto Subaru Impreza WRX/STI Silicone Induction Hose, 2002-2014, Red","748666001251","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","121.17","MMHOSE-SUB-INT6BK","Mishimoto Subaru Impreza WRX Silicone Intercooler Hoses, 2006-2007, Black","748354811384","Hoses & Couplers","4.37","11","3","22"
"Mishimoto","121.17","MMHOSE-SUB-INT6BL","Mishimoto Subaru Impreza WRX Silicone Intercooler Hoses, 2006-2007, Blue","748354811391","Hoses & Couplers","4.37","11","3","22"
"Mishimoto","121.17","MMHOSE-SUB-INT6RD","Mishimoto Subaru Impreza WRX Silicone Intercooler Hoses, 2006-2007, Red","748354811407","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","104.13","MMHOSE-SUB-INTBK","Mishimoto Subaru WRX Silicone Intercooler Hoses, 2002-2005, Black","748354803105","Hoses & Couplers","5","10","3.5","21"
"Mishimoto","104.13","MMHOSE-SUB-INTBL","Mishimoto Subaru WRX Silicone Intercooler Hoses, 2002-2005, Blue","748354803112","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","104.13","MMHOSE-SUB-INTRD","Mishimoto Subaru WRX Silicone Intercooler Hoses, 2002-2005, Red","748354803129","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","52.83","MMHOSE-SUB-ITBBK","Mishimoto Subaru WRX Silicone Throttle Body Hose, 2008+, Black","748354009880","Hoses & Couplers","0.4","3","3.25","4.25"
"Mishimoto","52.83","MMHOSE-SUB-ITBBL","Mishimoto Subaru WRX Silicone Throttle Body Hose, 2008+, Blue","748354009897","Hoses & Couplers","0.4","3","3.25","4.25"
"Mishimoto","52.83","MMHOSE-SUB-ITBRD","Mishimoto Subaru WRX Silicone Throttle Body Hose, 2008+, Red","748354009903","Hoses & Couplers","0.4","3","3.25","4.25"
"Mishimoto","99.11","MMHOSE-SUBJ-INT4BK","Mishimoto Subaru WRX STI Silicone Intercooler Hoses, 2004-2007, Black","748354809756","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","99.11","MMHOSE-SUBJ-INT4BL","Mishimoto Subaru WRX STI Silicone Intercooler Hoses, 2004-2007, Blue","748354809763","Hoses & Couplers","3.8","3","10","21"
"Mishimoto","99.11","MMHOSE-SUBJ-INT4RD","Mishimoto Subaru WRX STI Silicone Intercooler Hoses, 2004-2007, Red","748354809770","Hoses & Couplers","3.8","3","10","21"
"Mishimoto","142.93","MMHOSE-SUP-86BK","Mishimoto Toyota Supra Silicone Radiator Hose Kit, 1986-1992, Black","748354022421","Hoses & Couplers","6.07","12","4","21"
"Mishimoto","142.93","MMHOSE-SUP-86BL","Mishimoto Toyota Supra Silicone Radiator Hose Kit, 1986-1992, Blue","748354022438","Hoses & Couplers","6.07","12","4","21"
"Mishimoto","61.94","MMHOSE-SUP-86HHBK","Mishimoto Toyota Supra Silicone Heater Hose Kit, 1986-1992, Black","748354800326","Hoses & Couplers","2.59","2","10","21.5"
"Mishimoto","142.93","MMHOSE-SUP-86RD","Mishimoto Toyota Supra Silicone Radiator Hose Kit, 1986-1992, Red","748354022445","Hoses & Couplers","6.07","12","4","21"
"Mishimoto","92.77","MMHOSE-SUP-93BK","Mishimoto Toyota Supra Silicone Radiator Hose Kit, 1993-1998, Black","748354798555","Hoses & Couplers","7.29","5.5","10","22"
"Mishimoto","92.77","MMHOSE-SUP-93BL","Mishimoto Toyota Supra Silicone Radiator Hose Kit, 1993-1998, Blue","748354798562","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","250.84","MMHOSE-SVT-02BK","Mishimoto Ford Focus SVT Silicone Radiator Hose Kit, 2002-2004, Black","748354808513","Hoses & Couplers","4.64","3.5","10","22"
"Mishimoto","250.84","MMHOSE-SVT-02BL","Mishimoto Ford Focus SVT Silicone Radiator Hose Kit, 2002-2004, Blue","748354808520","Hoses & Couplers","6.63","5","10","22"
"Mishimoto","250.84","MMHOSE-SVT-02RD","Mishimoto Ford Focus SVT Silicone Radiator Hose Kit, 2002-2004, Red","748354808537","Hoses & Couplers","6","3","10","32"
"Mishimoto","105.80","MMHOSE-TIB-03BK","Mishimoto Hyundai Tiburon GT Silicone Radiator Hose Kit, 2003-2008, Black","748354805369","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","149.57","MMHOSE-TINY-01BK","Mishimoto Mini Cooper S Silicone Radiator Hose Kit, 2002-2008, Black","748354811353","Hoses & Couplers","6.63","5","10","22"
"Mishimoto","149.57","MMHOSE-TINY-01BL","Mishimoto Mini Cooper S Silicone Radiator Hose Kit, 2002-2008, Blue","748354811360","Hoses & Couplers","6.63","5","10","22"
"Mishimoto","149.57","MMHOSE-TINY-01RD","Mishimoto Mini Cooper S Silicone Radiator Hose Kit, 2002-2008, Red","748354811377","Hoses & Couplers","6.63","5","10","22"
"Mishimoto","234.76","MMHOSE-TINY-07BK","Mishimoto Mini Cooper S Silicone Radiator Hose Kit, 2007-2011, Black","748666003750","Hoses & Couplers","6.63","5","10","22"
"Mishimoto","234.76","MMHOSE-TINY-07BL","Mishimoto Mini Cooper S Silicone Radiator Hose Kit, 2007-2011, Blue","748666003736","Hoses & Couplers","6.63","5","10","22"
"Mishimoto","234.76","MMHOSE-TINY-07RD","Mishimoto Mini Cooper S Silicone Radiator Hose Kit, 2007-2011, Red","748666003743","Hoses & Couplers","6.63","5","10","22"
"Mishimoto","69.22","MMHOSE-TT-99BK","Mishimoto Audi TT Silicone Radiator Hose Kit, 2000-2006, Black","748354797930","Hoses & Couplers","2","3","8","13"
"Mishimoto","69.22","MMHOSE-TT-99BL","Mishimoto Audi TT Silicone Radiator Hose Kit, 2000-2006, Blue","748354797947","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","69.22","MMHOSE-TT-99RD","Mishimoto Audi TT Silicone Radiator Hose Kit, 2000-2006, Red","748354797954","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","71.25","MMHOSE-UNI-102RD","Mishimoto Universal Silicone Hoses, 1.02"" Diameter, Red","748354804003","Hoses & Couplers","4.37","3","11","22"
"Mishimoto","176.07","MMHOSE-VET-14BK","Mishimoto Chevrolet Corvette C7 Silicone Radiator Hose Kit, 2014-2019, Black","811580036156","Hoses & Couplers","6.63","5","10","22"
"Mishimoto","162.84","MMHOSE-VET-14BL","Mishimoto Chevrolet Corvette C7 Silicone Radiator Hose Kit, 2014-2019, Blue","811580036187","Hoses & Couplers","6.63","5","10","22"
"Mishimoto","176.07","MMHOSE-VET-14MBK","Mishimoto Chevrolet Corvette C7 Silicone Radiator Hose Kit, 2014-2019, Matte Black","811580036163","Hoses & Couplers","6.63","5","10","22"
"Mishimoto","162.84","MMHOSE-VET-14RD","Mishimoto Chevrolet Corvette C7 Silicone Radiator Hose Kit, 2014-2019, Red","811580036170","Hoses & Couplers","6.63","5","10","22"
"Mishimoto","93.71","MMHOSE-VOL-97BL","Mishimoto Volvo 850 / S70 / V70 Silicone Radiator Hose Kit, 1997-2004, Blue","748354809947","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","354.97","MMHOSE-VR6-92BK","Mishimoto Volkswagen Corrado VR6 Silicone Radiator Hose Kit, 1992-1994, Black","748354809107","Hoses & Couplers","4.37","3","11","22"
"Mishimoto","354.97","MMHOSE-VR6-92BL","Mishimoto Volkswagen Corrado VR6 Silicone Radiator Hose Kit, 1992-1994, Blue","748354809114","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","354.97","MMHOSE-VR6-92RD","Mishimoto Volkswagen Corrado VR6 Silicone Radiator Hose Kit, 1992-1994, Red","748354809121","Hoses & Couplers","4.64","3.5","10","22"
"Mishimoto","85.80","MMHOSE-WR4-97BK","Mishimoto Jeep Wrangler 2.4L Silicone Radiator Hose Kit, 1997-2002, Black","748354801231","Hoses & Couplers","4.37","3","11","22"
"Mishimoto","85.80","MMHOSE-WR4-97BL","Mishimoto Jeep Wrangler 2.4L Silicone Radiator Hose Kit, 1997-2002, Blue","748354801248","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","85.80","MMHOSE-WR4-97RD","Mishimoto Jeep Wrangler 2.4L Silicone Radiator Hose Kit, 1997-2002, Red","748354801255","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","119.00","MMHOSE-WR6-07BK","Mishimoto Jeep Wrangler JK 3.8L Silicone Radiator Hose Kit, 2007-2011, Black","748354031614","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","171.33","MMHOSE-WR6-12BK","Mishimoto Jeep Wrangler JK 3.6L Silicone Radiator Hose Kit, 2012-2018, Black","748354023213","Hoses & Couplers","5.06","4","10","21"
"Mishimoto","171.33","MMHOSE-WR6-12BL","Mishimoto Jeep Wrangler JK 3.6L Silicone Radiator Hose Kit, 2012-2018, Blue","748354023220","Hoses & Couplers","5.06","4","10","21"
"Mishimoto","171.33","MMHOSE-WR6-12RD","Mishimoto Jeep Wrangler JK 3.6L Silicone Radiator Hose Kit, 2012-2018, Red","748354023237","Hoses & Couplers","5.06","4","10","21"
"Mishimoto","164.71","MMHOSE-WR6-91BK","Mishimoto Jeep Wrangler 4.0L Silicone Radiator Hose Kit, 1991-1995, Black","748354023244","Hoses & Couplers","5.06","4","10","21"
"Mishimoto","164.71","MMHOSE-WR6-91BL","Mishimoto Jeep Wrangler 4.0L Silicone Radiator Hose Kit, 1991-1995, Blue","748354023251","Hoses & Couplers","5.06","4","10","21"
"Mishimoto","164.71","MMHOSE-WR6-91RD","Mishimoto Jeep Wrangler 4.0L Silicone Radiator Hose Kit, 1991-1995, Red","748354023268","Hoses & Couplers","5.06","4","10","21"
"Mishimoto","85.80","MMHOSE-WR6-97BK","Mishimoto Jeep Wrangler 4.0L Silicone Radiator Hose Kit, 1997-2006, Black","748354031638","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","85.80","MMHOSE-WR6-97BL","Mishimoto Jeep Wrangler 4.0L Silicone Radiator Hose Kit, 1997-2006, Blue","748354801279","Hoses & Couplers","6.96","5.5","10","21"
"Mishimoto","92.77","MMHOSE-WR6-97RD","Mishimoto Jeep Wrangler 4.0L Silicone Radiator Hose Kit, 1997-2006, Red","748354801286","Hoses & Couplers","4.37","3","11","22"
"Mishimoto","103.17","MMHOSE-WRX-01BK","Mishimoto Subaru Impreza WRX/STI Silicone Radiator Hose Kit, 2002-2007, Black","748354798524","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","103.17","MMHOSE-WRX-01BL","Mishimoto Subaru Impreza WRX/STI Silicone Radiator Hose Kit, 2002-2007, Blue","748354798531","Hoses & Couplers","2.42","3.5","8.5","13.5"
"Mishimoto","87.39","MMHOSE-WRX-01MBK","Mishimoto Subaru Impreza WRX/STI Silicone Radiator Hose Kit, 2002-2007, Matte Black","748354036336","Hoses & Couplers","6.07","12","4","21"
"Mishimoto","103.17","MMHOSE-WRX-01RD","Mishimoto Subaru Impreza WRX/STI Silicone Radiator Hose Kit, 2002-2007, Red","748354798548","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","140.13","MMHOSE-WRX-15ABBK","Mishimoto Subaru WRX Silicone Airbox Hose, 2015-2021, Black","748354012149","Hoses & Couplers","4.55","12","3","21"
"Mishimoto","129.60","MMHOSE-WRX-15ABBL","Mishimoto Subaru WRX Silicone Airbox Hose, 2015-2021, Blue","748354012156","Hoses & Couplers","4.55","12","3","21"
"Mishimoto","140.13","MMHOSE-WRX-15ABRD","Mishimoto Subaru WRX Silicone Airbox Hose, 2015-2021, Red","748354012163","Hoses & Couplers","4.55","12","3","21"
"Mishimoto","123.60","MMHOSE-WRX-15ANCBK","Mishimoto Subaru WRX Silicone Ancillary Hose Kit, 2015-2021, Black","748354012101","Hoses & Couplers","4.55","12","3","21"
"Mishimoto","123.60","MMHOSE-WRX-15ANCBL","Mishimoto Subaru WRX Silicone Ancillary Hose Kit, 2015-2021, Blue","748354012118","Hoses & Couplers","4.55","12","3","21"
"Mishimoto","126.07","MMHOSE-WRX-15ANCRD","Mishimoto Subaru WRX Silicone Ancillary Hose Kit, 2015-2021, Red","748354012125","Hoses & Couplers","4.55","12","3","21"
"Mishimoto","90.98","MMHOSE-WRX-15BK","Mishimoto Subaru WRX Silicone Radiator Hose Kit, 2015-2021, Black","748354012019","Hoses & Couplers","4.55","12","3","21"
"Mishimoto","100.33","MMHOSE-WRX-15BL","Mishimoto Subaru WRX Silicone Radiator Hose Kit, 2015-2021, Blue","748354012026","Hoses & Couplers","4.55","12","3","21"
"Mishimoto","100.33","MMHOSE-WRX-15RD","Mishimoto Subaru WRX Silicone Radiator Hose Kit, 2015-2021, Red","748354012033","Hoses & Couplers","4.55","12","3","21"
"Mishimoto","68.32","MMHOSE-WRX-AM7BK","Mishimoto Subaru Impreza WRX/STI Silicone Airbox Hose, 2002-2007, Black","748354808711","Hoses & Couplers","2.42","3.5","8.5","13.5"
"Mishimoto","68.32","MMHOSE-WRX-AM7BL","Mishimoto Subaru Impreza WRX/STI Silicone Induction Hose, 2002-2007, Blue","748354808728","Hoses & Couplers","2.42","3.5","8.5","13.5"
"Mishimoto","68.32","MMHOSE-WRX-AM7RD","Mishimoto Subaru Impreza WRX/STI Silicone Induction Hose, 2002-2007, Red","748354808735","Hoses & Couplers","4.37","3","11","22"
"Mishimoto","70.14","MMHOSE-WRX-AM8BK","Mishimoto Subaru Impreza WRX/STI Silicone Airbox Hose, 2002-2007, Black","748354808742","Hoses & Couplers","2.42","3.5","8.5","13.5"
"Mishimoto","70.14","MMHOSE-WRX-AM8BL","Mishimoto Subaru Impreza WRX/STI Silicone Induction Hose, 2002-2007, Blue","748354808759","Hoses & Couplers","4.37","3","11","22"
"Mishimoto","70.14","MMHOSE-WRX-AM8RD","Mishimoto Subaru Impreza WRX/STI Silicone Induction Hose, 2002-2007, Red","748354808766","Hoses & Couplers","2.42","3.5","8.5","13.5"
"Mishimoto","149.57","MMHOSE-XJ6-91BK","Mishimoto Jeep Cherokee 4.0L XJ Silicone Radiator Hose Kit, 1987-1990, Black","748354032369","Hoses & Couplers","6.07","12","4","21"
"Mishimoto","149.57","MMHOSE-XJ6-91BL","Mishimoto Jeep Cherokee 4.0L XJ Silicone Radiator Hose Kit, 1987-1990, Blue","748354032383","Hoses & Couplers","6.07","12","4","21"
"Mishimoto","149.57","MMHOSE-XJ6-91RD","Mishimoto Jeep Cherokee 4.0L XJ Silicone Radiator Hose Kit, 1987-1990, Red","748354032376","Hoses & Couplers","6.07","12","4","21"
"Mishimoto","113.59","MMHOSE-Z33-HRBK","Mishimoto Nissan 350Z Silicone Radiator Hose Kit, 2007-2009, Black","748354802955","Hoses & Couplers","3.8","3","10","21"
"Mishimoto","113.59","MMHOSE-Z33-HRBL","Mishimoto Nissan 350Z Silicone Radiator Hose Kit, 2007-2009, Blue","748354802962","Hoses & Couplers","4.43","3.5","10","21"
"Mishimoto","113.59","MMHOSE-Z33-HRRD","Mishimoto Nissan 350Z Silicone Radiator Hose Kit, 2007-2009, Red","748354802979","Hoses & Couplers","3.8","3","10","21"
"Mishimoto","18.94","MMHP-ASHB-1224","Mishimoto Aluminum Silica Heat Barrier with Adhesive Backing, 12""x24""","811580035906","Heat Protection","1.2","2","10","10"
"Mishimoto","34.09","MMHP-ASHB-2424","Mishimoto Aluminum Silica Heat Barrier with Adhesive Backing, 24""x24""","811580035913","Heat Protection","1.2","2","10","10"
"Mishimoto","34.09","MMHP-EAHS-2028","Mishimoto Embossed Aluminum Heat Shield, 20"" x 28""","811580035920","Heat Protection","1.2","2","10","10"
"Mishimoto","21.21","MMHP-GRB-1224","Mishimoto Gold Reflective Barrier with Adhesive Backing, 12""x24""","811580035937","Heat Protection","1.2","2","10","10"
"Mishimoto","32.57","MMHP-GRB-2424","Mishimoto Gold Reflective Barrier with Adhesive Backing, 24""x24""","811580035944","Heat Protection","1.2","2","10","10"
"Mishimoto","22.72","MMHP-HSS-1236GD","Mishimoto Heat Shielding Sleeve, Gold 1/2""x36""","811580035968","Heat Protection","1.2","2","10","10"
"Mishimoto","18.94","MMHP-HSS-1236SL","Mishimoto Heat Shielding Sleeve, Silver 1/2""x36""","811580035951","Heat Protection","1.2","2","10","10"
"Mishimoto","26.52","MMHP-HSS-136GD","Mishimoto Heat Shielding Sleeve, Gold 1""x36""","811580035982","Heat Protection","1.2","2","10","10"
"Mishimoto","22.72","MMHP-HSS-136SL","Mishimoto Heat Shielding Sleeve, Silver 1""x36""","811580035975","Heat Protection","1.2","2","10","10"
"Mishimoto","131.14","MMHP-TB-T25T28","Mishimoto Titanium Turbo Blanket, T25/T28","811580035999","Heat Protection","1.9","5","7","9"
"Mishimoto","131.14","MMHP-TB-T3","Mishimoto Titanium Turbo Blanket, T3","811580036002","Heat Protection","1.9","5","7","9"
"Mishimoto","145.84","MMHP-TB-T4","Mishimoto Titanium Turbo Blanket, T4","811580036019","Heat Protection","1.9","5","7","9"
"Mishimoto","198.32","MMHP-TB-T6","Mishimoto Titanium Turbo Blanket, T6","811580036026","Heat Protection","1.9","5","7","9"
"Mishimoto","17.69","MMHXF-04-4-BK","Mishimoto Aluminum -4AN Hex Finishers, Black","840197702857","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","17.69","MMHXF-04-4-BL","Mishimoto Aluminum -4AN Hex Finishers, Blue","840197702888","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","17.69","MMHXF-04-4-PR","Mishimoto Aluminum -4AN Hex Finishers, Purple","840197702895","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","17.69","MMHXF-04-4-RD","Mishimoto Aluminum -4AN Hex Finishers, Red","840197702871","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","17.69","MMHXF-04-4-SL","Mishimoto Aluminum -4AN Hex Finishers, Silver","840197702864","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","18.73","MMHXF-06-4-BK","Mishimoto Aluminum -6AN Hex Finishers, Black","840197702901","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","18.73","MMHXF-06-4-BL","Mishimoto Aluminum -6AN Hex Finishers, Blue","840197702932","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","18.73","MMHXF-06-4-PR","Mishimoto Aluminum -6AN Hex Finishers, Purple","840197702949","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","18.73","MMHXF-06-4-RD","Mishimoto Aluminum -6AN Hex Finishers, Red","840197702925","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","18.73","MMHXF-06-4-SL","Mishimoto Aluminum -6AN Hex Finishers, Silver","840197702918","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","19.77","MMHXF-08-4-BK","Mishimoto Aluminum -8AN Hex Finishers, Black","840197702956","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","19.77","MMHXF-08-4-BL","Mishimoto Aluminum -8AN Hex Finishers, Blue","840197702987","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","19.77","MMHXF-08-4-PR","Mishimoto Aluminum -8AN Hex Finishers, Purple","840197702994","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","19.77","MMHXF-08-4-RD","Mishimoto Aluminum -8AN Hex Finishers, Red","840197702970","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","19.77","MMHXF-08-4-SL","Mishimoto Aluminum -8AN Hex Finishers, Silver","840197702963","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","22.89","MMHXF-10-4-BK","Mishimoto Aluminum -10AN Hex Finishers, Black","840197703007","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","22.89","MMHXF-10-4-BL","Mishimoto Aluminum -10AN Hex Finishers, Blue","840197703038","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","22.89","MMHXF-10-4-PR","Mishimoto Aluminum -10AN Hex Finishers, Purple","840197703045","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","22.89","MMHXF-10-4-RD","Mishimoto Aluminum -10AN Hex Finishers, Red","840197703021","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","22.89","MMHXF-10-4-SL","Mishimoto Aluminum -10AN Hex Finishers, Silver","840197703014","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","23.93","MMHXF-12-4-BK","Mishimoto Aluminum -12AN Hex Finishers, Black","840197703052","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","23.93","MMHXF-12-4-BL","Mishimoto Aluminum -12AN Hex Finishers, Blue","840197703083","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","23.93","MMHXF-12-4-PR","Mishimoto Aluminum -12AN Hex Finishers, Purple","840197703090","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","23.93","MMHXF-12-4-RD","Mishimoto Aluminum -12AN Hex Finishers, Red","840197703076","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","23.93","MMHXF-12-4-SL","Mishimoto Aluminum -12AN Hex Finishers, Silver","840197703069","Oil Cooler Kits & Components","0.3","1","7","7"
"Mishimoto","38.04","MMICP-AL-2250","Mishimoto 2.25"" Straight Universal Aluminum Intercooler Piping","811580036576","Fabrication","24.1","10","20","20"
"Mishimoto","33.88","MMICP-AL-2251","Mishimoto 2.25"" 180 Universal Aluminum Intercooler Piping","811580036583","Fabrication","23.13","16","12","20"
"Mishimoto","32.79","MMICP-AL-2259","Mishimoto 2.25"" 90 Universal Aluminum Intercooler Piping","811580036590","Fabrication","24.1","10","20","20"
"Mishimoto","31.70","MMICP-AL-250","Mishimoto 2.5"" Straight Universal Aluminum Intercooler Piping","811580036606","Fabrication","24.1","10","20","20"
"Mishimoto","32.79","MMICP-AL-251","Mishimoto 2.5"" 180 Universal Aluminum Intercooler Piping","811580036613","Fabrication","23.13","16","12","20"
"Mishimoto","32.79","MMICP-AL-259","Mishimoto 90 Universal Aluminum Intercooler Piping, 2.5""","811580036620","Fabrication","24.1","10","20","20"
"Mishimoto","32.79","MMICP-AL-2750","Mishimoto 2.75"" Straight Universal Aluminum Intercooler Piping","811580036637","Fabrication","24.1","10","20","20"
"Mishimoto","47.00","MMICP-AL-2751","Mishimoto 2.75"" 180 Universal Aluminum Intercooler Piping","811580036644","Fabrication","24.1","10","20","20"
"Mishimoto","33.88","MMICP-AL-2759","Mishimoto 2.75"" 90 Universal Aluminum Intercooler Piping","811580036651","Fabrication","24.1","10","20","20"
"Mishimoto","32.79","MMICP-AL-30","Mishimoto 3"" Straight Universal Aluminum Intercooler Piping","811580036668","Fabrication","24.1","10","20","20"
"Mishimoto","37.16","MMICP-AL-31","Mishimoto 3"" 180 Universal Aluminum Intercooler Piping","811580036675","Fabrication","24.1","10","20","20"
"Mishimoto","34.98","MMICP-AL-39","Mishimoto 3"" 90 Universal Aluminum Intercooler Piping","811580036682","Fabrication","24.1","10","20","20"
